"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_8";"verf_100_10";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_8";"verf_dsl_10";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_8";"verf_catv_10";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000"
"10041";99.99;99.97;99.83;99.76;99.69;99.49;98.07;97.62;93.95;70.73;60.69;55.76;99.94;99.84;99.15;99.02;98.85;98.13;96.28;95.76;89.33;54.60;57.40;57.40;57.40;57.40;57.40;57.40;57.40;57.40;57.40;57.40;57.00;51.85;8.76;8.76;8.60;8.60
"10042";99.86;99.86;99.83;99.77;99.77;99.77;97.67;94.69;80.04;59.18;43.61;31.41;99.86;99.86;97.93;97.58;97.58;97.46;93.25;88.41;71.06;42.93;38.59;38.59;38.59;38.59;38.59;38.59;38.59;38.59;38.59;38.45;38.45;26.25;6.35;6.35;6.21;6.21
"10043";99.54;99.54;99.14;98.61;98.61;98.11;96.76;92.22;86.73;76.78;72.87;68.31;99.48;99.48;97.89;97.45;97.39;96.52;94.24;88.74;75.81;55.28;60.87;60.87;60.87;60.87;60.87;60.87;60.87;60.87;60.87;60.87;60.87;56.31;19.72;19.72;19.69;19.69
"10044";99.75;99.51;98.98;98.68;98.68;98.55;96.00;92.43;84.65;68.99;59.53;57.98;99.12;98.97;96.73;96.12;96.04;95.80;90.63;87.76;76.56;48.01;53.60;53.60;53.60;53.60;53.60;53.60;53.60;53.60;53.60;53.60;53.60;52.04;10.68;10.68;10.04;10.04
"10045";99.66;99.66;99.66;99.63;99.48;99.01;96.76;95.55;89.17;78.32;73.89;73.77;99.66;99.66;99.66;99.63;99.38;98.44;94.76;91.97;79.86;50.28;61.97;61.97;61.97;61.97;61.97;61.97;61.97;61.97;61.97;61.56;61.35;61.19;16.71;16.71;16.32;16.32
"10046";99.82;99.36;98.62;98.27;98.24;98.15;92.70;85.77;68.79;49.36;34.88;29.23;97.66;95.44;94.26;93.91;93.81;92.48;85.74;75.36;56.69;33.15;29.52;29.52;29.52;29.52;29.52;29.52;29.52;29.52;29.52;29.52;25.18;19.53;11.09;11.09;11.00;11.00
"11000";99.96;99.91;99.84;99.72;99.70;99.59;97.72;97.47;95.15;90.54;82.17;76.25;99.86;99.85;99.48;99.26;99.13;98.40;95.28;94.06;88.06;69.27;79.13;79.13;79.13;79.13;79.13;79.13;79.13;79.13;79.13;79.11;76.90;70.69;18.44;18.44;18.44;18.44
"12051";99.71;99.67;97.81;97.72;97.52;96.86;93.10;92.17;77.38;59.05;4.04;4.04;99.67;99.67;97.81;97.72;97.52;96.86;87.39;86.46;77.38;59.05;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.00;0.00;0.00;4.04;4.04;4.04;4.04
"12052";99.78;99.60;99.56;99.16;99.16;98.69;97.92;97.84;96.73;94.47;92.95;82.97;99.24;99.14;94.99;94.04;93.99;93.81;91.07;90.44;82.24;65.95;72.02;72.02;72.02;72.02;72.02;72.02;72.02;72.02;72.02;72.02;72.02;41.95;61.71;61.71;61.71;61.71
"12053";99.96;99.96;98.93;97.83;97.83;97.49;94.60;94.43;90.92;83.42;37.83;23.63;99.96;99.96;95.86;95.25;95.23;94.97;90.18;88.17;76.88;58.61;58.02;58.02;58.02;58.02;58.02;58.02;58.02;58.02;58.02;58.02;31.47;17.26;7.46;7.46;7.46;7.46
"12054";99.79;99.79;98.92;98.90;98.86;98.68;97.76;97.61;96.24;90.29;77.68;59.31;98.93;98.93;98.84;98.58;98.37;98.12;96.58;96.42;94.88;76.17;59.23;59.23;59.23;59.23;59.23;59.23;59.23;59.23;59.23;59.23;59.23;39.23;27.20;27.20;27.20;24.74
"12060";99.26;99.15;98.84;98.59;98.59;98.32;94.27;92.85;81.29;60.96;42.44;27.59;99.08;98.90;97.76;96.33;96.00;93.40;87.08;85.00;68.90;38.84;28.89;28.89;28.89;28.89;28.89;28.89;28.89;28.89;28.89;28.76;26.97;11.42;22.68;22.62;22.27;19.67
"12061";98.89;98.89;98.63;98.49;98.49;98.43;94.09;92.34;74.49;56.40;37.67;33.25;98.69;98.69;98.38;98.25;98.23;98.10;85.35;80.25;72.81;50.97;15.58;15.58;15.58;15.58;15.58;15.58;15.58;15.58;15.58;15.43;10.75;4.03;29.69;29.69;29.69;29.55
"12062";99.50;99.50;99.18;99.14;99.07;98.66;95.55;94.71;85.43;68.48;46.28;35.53;99.23;99.23;98.58;98.41;98.31;97.86;92.00;89.76;75.87;46.52;4.39;4.39;4.39;4.39;4.39;4.39;4.39;4.39;4.39;3.17;3.17;0.00;46.28;46.28;46.28;35.53
"12063";98.90;98.80;98.37;98.20;98.20;98.07;94.84;93.90;83.87;66.27;44.42;25.11;93.63;93.53;92.77;92.64;92.64;92.59;88.68;87.60;75.87;50.96;47.83;47.83;47.83;47.83;47.83;47.83;47.83;47.83;47.83;47.07;40.22;20.64;5.66;5.66;5.66;5.66
"12064";98.77;97.50;95.80;94.35;94.31;94.01;87.84;87.00;74.34;44.87;19.05;11.68;98.65;97.38;95.33;93.56;93.51;93.22;84.83;83.92;72.19;38.55;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.78;9.20;9.20;1.83;10.65;10.58;10.58;9.85
"12065";99.85;99.85;99.77;99.68;99.67;99.56;95.40;95.00;89.86;65.64;42.86;26.06;99.85;99.85;99.77;99.68;99.67;99.56;95.28;94.75;88.66;59.69;31.26;31.26;31.26;31.26;31.26;31.26;31.26;31.26;31.26;31.19;30.34;10.17;17.24;17.24;17.18;17.18
"12066";98.32;98.19;98.14;97.65;97.65;96.63;93.18;92.72;87.16;73.37;47.03;44.12;96.19;96.07;95.83;94.50;94.50;93.21;85.77;85.22;76.34;47.48;31.38;31.38;31.38;31.38;31.38;31.38;31.38;31.38;31.38;30.58;17.50;14.85;29.99;29.99;29.99;29.51
"12067";98.97;98.90;98.84;97.96;97.81;97.48;91.96;89.17;76.73;45.77;20.03;12.64;98.97;98.90;98.82;97.71;97.56;97.14;91.34;88.40;75.44;41.20;15.34;15.34;15.34;15.34;15.34;15.34;15.34;15.34;15.34;13.73;13.35;5.46;7.66;7.66;7.66;7.62
"12068";99.61;99.61;99.61;99.15;99.10;98.63;94.13;93.79;85.84;60.03;33.86;25.87;99.61;99.61;99.61;99.15;99.10;98.63;94.09;93.44;84.51;49.40;21.20;21.20;21.20;21.20;21.20;21.20;21.20;21.20;21.20;20.85;18.05;10.06;15.84;15.84;15.84;15.84
"12069";99.29;99.29;99.19;98.98;98.98;98.91;95.04;94.20;84.69;59.54;23.00;15.43;99.29;99.29;98.74;98.47;98.46;98.40;94.30;93.45;84.46;52.62;25.44;25.44;25.44;25.44;25.44;25.44;25.44;25.44;25.44;25.44;19.51;10.84;5.13;5.13;5.13;5.13
"12070";99.13;99.13;99.13;99.13;99.13;99.13;90.99;90.19;74.93;29.62;12.46;12.40;98.78;98.78;98.78;98.78;98.78;98.78;90.49;89.55;74.29;28.01;14.77;14.77;14.77;14.77;14.77;14.77;14.77;14.77;14.77;14.13;6.55;6.49;6.11;6.11;6.11;6.11
"12071";98.86;98.26;97.40;96.43;96.40;96.02;90.67;89.93;82.58;57.75;29.41;25.21;98.79;98.14;97.27;95.80;95.77;95.40;89.41;88.19;79.52;48.21;19.06;19.06;19.06;19.06;19.06;19.06;19.06;19.06;19.06;14.65;14.09;9.46;15.75;15.75;15.75;15.75
"12072";99.00;98.66;98.50;98.39;98.37;98.27;95.55;94.09;77.05;51.95;25.24;19.71;97.83;95.97;95.13;94.94;94.92;94.87;89.99;88.52;75.98;47.69;11.03;11.03;11.03;11.03;11.03;11.03;11.03;11.03;11.03;10.91;8.65;2.82;16.92;16.92;16.92;16.92
"12073";98.56;98.47;98.06;97.85;97.76;97.43;83.23;81.57;64.67;42.00;17.93;13.94;98.48;97.84;97.25;95.88;94.96;94.49;74.69;73.03;64.43;39.86;7.86;7.86;7.86;7.86;7.86;7.86;7.86;7.86;7.86;7.61;7.17;1.50;12.60;12.60;12.60;12.60
"13003";99.87;99.87;99.87;99.85;99.83;99.49;98.00;97.45;92.78;69.55;36.03;22.45;99.87;99.87;99.87;99.80;99.70;99.21;97.65;97.10;91.85;62.51;30.94;30.94;30.94;30.94;30.94;30.94;30.94;30.94;30.94;30.94;30.94;16.16;6.83;6.83;6.83;6.83
"13004";100.00;100.00;100.00;100.00;100.00;100.00;99.70;99.54;97.95;86.83;63.78;63.78;100.00;100.00;100.00;100.00;99.97;99.84;97.07;95.73;92.79;71.75;47.94;47.94;47.94;47.94;47.94;47.94;47.94;47.94;47.94;47.92;47.92;47.92;30.52;30.52;30.52;30.52
"13071";99.04;98.43;97.91;95.01;94.92;94.39;81.09;80.21;72.25;53.47;20.54;18.82;98.76;98.17;97.53;93.35;93.06;91.62;73.54;72.59;63.09;40.19;33.81;33.81;33.81;33.81;33.81;33.81;33.75;33.75;33.75;15.87;8.95;7.22;13.23;13.23;11.60;11.60
"13072";97.54;96.97;95.25;90.18;89.91;88.98;64.95;63.84;57.88;42.28;28.99;22.84;97.24;96.70;94.87;89.73;89.42;88.28;60.14;59.00;53.49;36.20;11.13;11.13;11.13;11.13;11.13;11.13;11.13;11.13;11.13;11.13;9.64;3.33;19.79;19.79;19.79;19.79
"13073";98.65;98.48;98.35;97.85;97.78;97.51;91.60;91.08;80.26;73.05;51.12;44.04;97.45;97.21;97.05;96.09;95.72;94.27;74.99;74.11;67.37;54.71;31.89;31.89;31.89;31.89;31.89;31.89;31.89;31.89;31.89;31.89;19.66;11.39;34.41;34.41;34.41;34.41
"13074";98.88;98.71;97.68;94.20;93.80;93.04;77.72;77.48;68.50;49.62;32.54;22.07;98.88;98.71;97.68;94.05;93.61;92.49;76.18;75.94;66.29;43.21;23.71;23.71;23.71;23.71;23.71;23.71;23.71;23.71;23.71;23.68;22.24;11.45;11.95;11.95;11.95;11.95
"13075";98.10;97.90;97.14;93.75;93.57;92.93;78.32;77.27;61.87;49.63;24.77;24.77;98.05;97.85;96.93;93.08;92.76;91.24;69.17;67.93;56.07;40.08;28.64;28.64;28.64;28.64;28.64;28.64;28.64;28.64;28.64;28.61;20.65;20.65;6.97;6.97;6.97;6.97
"13076";98.53;97.59;97.30;94.31;94.24;93.67;83.37;82.73;73.12;52.33;36.38;28.16;97.79;96.16;95.40;90.41;90.23;89.10;76.57;75.72;65.13;36.82;20.39;20.39;20.39;20.39;20.39;20.39;20.39;20.39;20.39;20.39;20.39;12.05;16.63;16.63;16.63;16.63
"14511";99.99;99.84;99.41;99.24;99.24;99.09;97.37;97.28;96.83;95.83;91.65;91.33;99.61;98.93;96.36;95.53;95.35;94.25;80.35;79.71;75.63;56.03;48.73;48.73;48.73;48.73;48.73;48.73;48.73;48.73;48.73;48.55;48.55;40.70;75.62;75.62;75.58;75.58
"14521";99.64;99.45;98.82;97.53;97.44;97.09;93.93;93.02;86.19;71.79;43.01;42.92;99.58;99.34;97.26;93.86;93.66;93.14;81.15;80.02;70.67;44.65;19.87;19.87;19.87;19.87;19.87;19.87;19.87;19.48;15.09;12.00;6.94;6.85;37.76;37.76;37.76;37.76
"14522";98.79;98.55;98.20;97.20;97.13;96.67;90.11;89.25;83.28;68.97;45.08;43.69;98.27;97.80;97.08;95.43;95.32;94.80;84.63;83.25;73.27;42.47;23.42;23.42;23.42;23.42;23.42;23.42;23.42;23.42;23.38;12.32;5.21;2.59;41.60;41.60;41.60;41.60
"14523";99.66;99.65;98.62;98.27;98.21;97.76;87.44;87.02;79.95;69.29;63.46;54.71;99.50;99.34;97.93;97.27;97.21;96.79;81.23;80.36;70.30;43.58;20.18;20.18;20.18;20.18;20.18;20.18;20.18;20.18;20.18;19.69;19.23;8.83;47.99;47.99;47.99;47.25
"14524";99.68;99.24;98.70;96.08;95.96;95.73;88.78;88.49;83.44;68.43;46.91;42.33;99.55;99.11;98.40;94.81;94.68;94.48;85.22;84.81;77.63;48.28;14.81;14.81;14.81;14.81;14.81;14.81;14.81;14.81;14.81;14.81;13.53;4.35;38.53;38.53;38.53;38.53
"14612";99.94;99.92;99.80;99.71;99.69;99.63;98.67;98.50;96.49;93.80;84.54;84.19;99.71;99.71;99.13;98.07;97.95;97.53;91.90;91.23;85.69;72.97;62.18;62.18;62.18;62.18;62.18;62.18;62.18;62.18;62.18;62.18;62.18;61.72;54.28;54.28;54.28;54.25
"14625";99.92;99.88;99.43;99.12;99.07;98.65;93.55;93.06;86.69;62.57;46.72;45.96;99.92;99.88;99.40;98.76;98.71;98.54;91.87;91.38;85.13;54.71;25.40;25.40;25.40;25.40;25.40;25.40;25.37;25.37;25.34;23.87;18.26;16.23;30.50;30.50;30.50;30.50
"14626";98.96;98.50;98.11;96.58;96.45;96.33;85.73;84.87;78.95;55.41;37.07;31.50;98.96;98.50;96.98;95.42;94.74;92.33;79.74;79.19;71.21;42.44;30.66;30.66;30.66;30.66;30.66;30.66;30.66;30.66;30.66;30.66;28.98;23.19;11.78;11.78;11.78;11.72
"14627";97.72;96.72;96.50;93.17;93.08;92.69;86.51;85.93;77.57;50.07;31.04;29.51;97.67;96.66;95.97;92.21;92.06;91.37;84.17;83.30;73.90;40.57;25.90;25.90;25.90;25.90;25.90;25.90;25.90;25.90;25.90;25.86;22.82;20.58;10.06;10.06;10.06;10.06
"14628";99.51;99.38;98.96;97.71;97.40;96.62;89.92;89.27;75.66;56.64;40.31;39.20;99.24;98.99;98.56;97.20;96.89;95.97;88.92;88.31;69.12;41.42;27.34;27.34;27.34;27.34;27.34;27.34;27.34;27.34;27.34;26.56;26.51;22.22;17.52;17.52;17.52;17.52
"14713";99.99;99.98;99.94;99.81;99.75;99.42;96.76;96.24;93.20;86.40;68.93;68.29;99.61;99.37;97.00;96.49;96.22;95.80;92.52;91.82;85.49;71.68;48.15;48.15;48.15;48.15;48.15;48.15;48.15;48.15;48.15;48.11;48.11;47.47;25.71;25.69;25.69;25.58
"14729";97.38;97.04;96.67;94.91;94.82;94.62;91.05;90.15;83.55;71.49;56.99;56.26;96.31;95.28;94.52;91.98;91.72;91.51;82.03;81.05;71.40;42.90;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73;13.73;11.56;48.80;48.80;48.80;48.80
"14730";98.74;98.39;98.34;98.13;98.12;97.95;94.14;93.42;90.93;77.21;65.20;63.17;98.65;98.25;98.19;97.94;97.93;97.75;90.03;89.16;84.98;54.99;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;12.04;9.49;55.63;55.63;55.63;55.63
"15001";100.00;99.76;99.19;98.78;98.78;98.77;98.06;98.06;93.46;89.37;82.52;78.46;100.00;99.63;98.15;97.73;97.66;97.65;93.54;92.19;77.04;46.55;46.11;46.11;46.11;46.11;46.11;46.11;46.11;46.11;46.11;46.11;29.89;20.70;66.97;66.97;66.97;66.97
"15002";99.83;99.80;99.40;99.14;99.08;98.93;95.48;95.44;92.87;85.73;68.97;63.78;99.83;99.50;98.46;97.83;97.54;96.98;81.95;81.87;77.60;58.90;14.72;14.72;14.72;14.72;14.72;14.72;14.72;14.72;14.72;14.72;14.33;0.00;63.78;63.78;63.78;63.78
"15003";99.92;99.92;99.83;99.61;99.58;98.84;98.15;97.44;94.99;77.32;50.27;46.10;99.92;99.87;99.73;99.17;99.15;98.49;97.58;96.85;94.11;71.92;32.23;32.23;32.23;32.23;32.23;32.23;32.23;32.23;32.23;32.23;20.87;15.47;31.93;31.93;31.93;31.93
"15081";96.87;96.33;96.24;94.86;94.69;94.37;88.23;86.96;73.95;45.63;13.50;12.63;96.45;96.33;96.24;94.86;94.69;94.34;88.18;86.92;73.60;41.84;23.35;23.35;23.35;23.35;23.35;23.35;23.35;23.35;23.35;23.35;7.11;6.23;6.40;6.40;6.40;6.40
"15082";98.62;97.92;97.46;96.20;96.10;95.26;93.20;92.48;86.23;69.00;60.73;58.26;98.08;97.32;96.70;94.57;94.47;93.10;88.24;87.52;81.28;51.87;5.24;5.24;5.24;5.24;5.24;5.24;5.24;5.24;5.24;5.24;5.06;1.21;57.11;57.11;57.11;57.11
"15083";98.98;98.90;98.58;97.96;97.83;97.49;91.65;90.60;83.06;61.79;40.27;39.05;98.74;98.67;98.35;97.33;97.20;96.78;89.30;88.03;79.53;54.25;8.07;8.07;8.07;8.07;8.07;8.07;8.07;8.07;8.07;8.07;3.97;2.52;36.72;36.72;36.72;36.68
"15084";99.14;98.93;98.77;98.77;98.67;98.45;95.40;94.73;92.21;80.29;61.03;54.63;98.93;98.71;98.56;98.56;98.34;97.68;92.54;91.47;86.10;68.48;18.98;18.98;18.98;18.98;18.98;18.98;18.98;18.98;18.98;18.98;18.98;6.51;51.05;51.05;51.05;51.05
"15085";99.82;99.78;99.51;98.74;98.63;97.89;92.26;91.76;86.46;74.08;48.99;45.94;99.82;99.78;99.34;98.40;98.13;97.28;89.62;88.96;81.54;60.72;31.39;31.39;31.39;31.39;31.39;31.39;31.39;31.39;31.39;31.11;14.91;10.60;36.75;36.75;36.75;36.75
"15086";99.30;99.12;98.80;98.37;98.08;96.97;92.55;88.40;78.92;48.39;28.84;26.48;99.30;99.01;98.52;98.10;97.81;96.70;92.18;87.60;77.21;45.67;12.23;12.23;12.23;12.23;12.23;12.23;12.23;12.23;12.23;6.89;6.06;3.56;22.96;22.96;22.96;22.96
"15087";99.50;99.36;99.23;98.65;98.64;98.40;92.55;92.49;89.02;77.96;55.02;54.50;99.50;99.35;99.23;98.36;98.36;98.13;92.26;92.20;88.17;73.04;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;4.37;3.56;51.68;51.68;51.13;51.13
"15088";98.82;96.68;95.28;92.35;92.04;90.79;86.15;85.51;71.77;58.86;42.74;42.34;97.34;95.12;92.61;87.72;87.28;84.98;75.07;73.20;56.21;31.37;7.41;7.41;7.41;7.41;7.41;7.41;7.41;7.41;7.41;7.41;3.23;2.70;39.89;39.89;39.89;39.89
"15089";98.31;98.04;97.99;96.76;96.75;96.68;92.66;91.45;84.45;63.46;40.77;37.06;98.05;97.52;96.84;95.41;95.34;94.50;89.25;88.18;80.31;56.81;16.07;16.07;16.07;16.07;16.07;16.07;16.07;16.07;16.07;16.07;11.95;6.10;31.95;31.95;31.95;31.95
"15090";98.70;98.34;98.06;97.53;97.47;96.80;91.14;90.36;79.46;55.24;23.89;19.45;98.70;98.34;97.98;97.37;97.31;96.80;91.14;90.36;75.89;42.65;27.98;27.98;27.98;27.98;27.98;27.98;27.98;27.98;27.98;27.98;18.71;14.26;5.19;5.19;5.19;5.19
"15091";99.14;99.13;99.13;98.50;98.41;98.28;87.55;85.84;78.96;62.23;56.68;46.86;98.75;98.61;98.55;97.22;97.04;96.72;79.48;78.31;67.34;35.32;27.16;27.16;27.16;27.16;27.16;27.16;27.16;27.16;27.16;27.16;27.16;16.02;35.75;35.75;35.75;35.75
"16051";99.33;99.33;98.34;97.61;97.58;96.43;94.47;93.95;84.41;69.08;48.79;47.71;99.00;99.00;96.54;95.20;94.84;93.61;90.63;89.96;75.55;51.87;43.78;43.78;43.78;43.78;43.78;43.78;43.78;43.78;43.78;43.78;43.78;42.70;5.88;5.88;5.88;5.88
"16052";99.97;99.64;94.80;93.32;93.19;92.50;72.09;72.09;67.84;54.86;46.48;28.50;99.49;99.32;93.74;92.46;92.34;90.98;66.46;66.46;58.55;39.05;39.47;39.47;39.47;39.47;39.47;39.47;39.47;39.47;39.47;39.47;39.47;20.99;7.51;7.51;7.51;7.51
"16053";99.47;99.47;99.47;99.47;99.47;99.47;98.33;97.16;94.68;74.50;33.54;11.63;99.47;99.47;99.47;99.47;99.47;99.47;98.33;97.16;94.60;74.20;27.58;27.58;27.58;27.58;27.58;27.58;27.58;27.58;27.58;27.58;27.58;8.04;6.44;6.44;6.44;3.59
"16054";99.23;99.23;97.00;97.00;97.00;96.83;94.09;93.77;84.55;59.96;41.63;25.60;98.81;98.81;96.49;96.41;96.33;94.76;91.54;91.21;80.06;29.05;34.51;34.51;34.51;34.51;34.51;34.51;34.51;34.51;34.51;34.51;34.51;18.49;7.12;7.12;7.12;7.12
"16055";100.00;100.00;99.99;99.94;99.94;99.79;98.57;98.26;87.23;66.58;35.64;35.64;100.00;100.00;99.72;99.72;99.72;99.64;98.14;98.14;84.84;55.03;28.31;28.31;28.31;28.31;28.31;28.31;28.31;28.31;28.31;28.31;28.31;28.31;7.86;7.86;7.86;7.86
"16056";99.30;99.25;99.06;98.85;98.84;98.19;97.58;96.08;87.66;41.91;41.10;11.33;98.80;98.03;95.98;95.29;95.27;95.23;88.23;88.23;77.85;3.44;31.23;31.23;31.23;31.23;31.23;31.23;31.23;31.23;31.23;31.23;31.23;0.74;10.99;10.99;10.99;10.99
"16061";99.30;99.30;99.18;99.17;99.17;99.16;95.29;92.78;77.06;53.31;19.97;18.51;98.27;97.78;97.66;97.53;97.53;97.47;92.79;92.46;75.88;46.95;18.79;18.79;18.79;18.79;18.79;18.79;18.79;18.79;18.79;18.79;10.32;8.86;10.86;10.86;10.86;10.86
"16062";99.66;99.66;99.36;98.88;98.76;98.20;81.03;78.53;63.12;47.39;10.69;3.95;99.44;99.44;98.87;98.47;98.15;96.87;78.40;77.95;61.18;44.92;9.08;9.08;9.08;9.08;9.08;9.08;9.08;9.08;9.08;9.08;9.08;2.34;1.62;1.62;1.62;1.62
"16063";98.45;98.08;97.58;96.65;96.50;95.75;88.02;82.70;66.52;38.84;12.50;12.26;97.85;97.47;96.71;95.60;95.44;94.60;84.89;81.83;66.09;37.98;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;4.92;4.92;4.67;7.58;7.58;7.58;7.58
"16064";98.28;98.26;98.13;97.59;97.55;97.05;92.03;86.11;62.14;34.96;20.70;13.99;97.05;97.03;96.69;95.52;95.35;94.59;83.50;83.31;58.53;20.51;20.51;20.51;20.51;20.51;20.51;20.51;20.51;20.51;20.51;17.90;17.90;11.18;2.90;2.90;2.90;2.90
"16065";98.95;98.70;97.28;96.88;96.88;96.88;94.12;94.00;87.50;77.87;66.39;60.39;98.18;98.11;96.69;95.47;95.47;95.33;90.43;90.31;86.35;72.09;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;13.47;6.54;55.69;55.69;55.69;55.69
"16066";99.89;99.79;99.21;98.96;98.79;98.47;91.03;89.09;71.75;42.69;14.79;7.09;99.79;99.79;99.06;98.81;98.64;98.32;88.85;88.15;70.95;38.86;11.57;11.57;11.57;11.57;11.57;11.57;11.57;11.57;11.57;11.57;11.57;3.87;3.22;3.22;3.22;3.22
"16067";99.41;99.41;99.11;98.25;98.16;97.79;93.49;91.93;79.97;59.46;43.43;43.39;99.15;99.04;98.49;97.31;97.19;96.76;89.06;88.51;75.41;50.80;22.77;22.77;22.77;22.77;22.77;22.77;22.77;22.77;22.77;22.77;22.58;22.53;21.51;21.51;21.51;21.51
"16068";98.11;96.58;96.39;95.27;95.27;95.27;87.14;84.59;68.75;39.21;16.67;16.67;97.74;96.21;96.02;94.91;94.91;94.91;86.28;83.92;67.81;32.53;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31;11.31;5.96;5.96;5.96;5.96
"16069";99.88;99.88;99.86;99.86;99.84;99.58;95.73;93.99;80.27;55.64;44.21;40.14;99.88;99.88;99.67;99.67;99.65;99.40;94.05;93.39;79.90;52.28;21.53;21.53;21.53;21.53;21.53;21.53;21.53;21.53;21.53;21.53;21.53;3.41;39.43;39.43;39.43;39.43
"16070";99.90;99.66;99.08;98.79;98.69;98.04;89.81;87.06;66.01;49.40;15.93;13.01;99.01;98.40;97.67;97.00;96.85;96.39;79.85;75.08;63.28;43.25;7.18;7.18;7.18;7.18;7.18;7.18;7.18;7.18;7.18;7.18;7.18;2.82;10.64;10.64;10.64;10.64
"16071";99.23;98.62;97.69;96.61;96.43;95.88;88.05;85.39;74.34;43.58;15.99;14.46;97.60;96.62;96.43;95.17;94.98;94.43;84.59;84.07;73.70;40.39;9.93;9.93;9.93;9.93;9.93;9.93;9.93;9.93;9.93;9.93;9.93;8.40;6.06;6.06;6.06;6.06
"16072";99.78;99.34;99.34;99.30;99.17;98.56;90.35;89.29;81.83;71.80;36.28;28.19;99.78;99.34;99.34;99.30;99.17;96.96;86.33;85.21;72.90;50.80;53.93;53.93;53.93;53.93;53.93;53.93;53.93;53.93;53.93;53.93;33.64;25.55;2.86;2.86;2.86;2.86
"16073";99.55;98.97;98.21;95.16;94.93;93.42;83.19;80.95;70.41;50.99;17.38;16.08;99.55;98.97;97.93;92.39;92.10;91.53;78.52;77.86;65.85;38.10;27.15;27.15;27.15;27.15;27.15;27.15;27.15;27.15;27.15;27.15;12.71;11.40;4.79;4.79;4.79;4.79
"16074";98.85;98.51;98.20;97.78;97.60;96.60;87.88;79.77;59.17;43.36;28.15;19.66;96.62;96.19;95.32;93.51;92.75;90.59;75.64;74.58;53.87;33.00;21.21;21.21;21.21;21.21;21.21;21.21;21.21;21.21;21.21;21.21;21.21;12.32;9.00;9.00;9.00;9.00
"16075";98.51;97.56;97.43;97.41;97.41;97.41;90.13;83.63;70.17;52.99;43.23;25.87;97.16;96.52;95.51;95.20;95.08;94.58;81.81;80.88;64.07;37.19;33.10;33.10;33.10;33.10;33.10;33.10;33.10;33.10;33.10;33.10;33.10;15.30;10.66;10.66;10.66;10.66
"16076";99.55;99.08;98.65;97.52;97.46;96.48;89.67;85.28;74.47;46.14;26.84;23.49;99.30;98.46;97.90;96.02;95.92;95.34;84.60;83.34;69.81;35.33;33.21;33.21;33.21;33.21;33.21;33.21;33.21;33.21;33.21;33.21;23.61;20.27;3.22;3.22;3.22;3.22
"16077";99.63;99.44;99.19;98.14;98.10;97.64;94.12;92.52;85.08;65.31;45.89;35.92;98.68;98.46;97.86;93.05;93.00;92.58;85.88;84.45;73.71;41.00;32.95;32.95;32.95;32.95;32.95;32.95;32.95;32.95;32.95;25.45;24.38;8.06;29.10;29.10;29.10;29.10
